2018-08-24 13:42:25.534 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'org.springframework.amqp.rabbit.annotation.RabbitBootstrapConfiguration' of type [org.springframework.amqp.rabbit.annotation.RabbitBootstrapConfiguration$$EnhancerBySpringCGLIB$$d0d239cd] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 13:42:25.600 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'authorizationAttributeSourceAdvisor' of type [org.apache.shiro.spring.security.interceptor.AuthorizationAttributeSourceAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 13:42:25.666 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$a667b9f] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 13:42:25.962 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'errorHandler' of type [com.build.cloud.common.config.RedisConfig$2] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 13:42:25.965 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'org.springframework.cache.annotation.ProxyCachingConfiguration' of type [org.springframework.cache.annotation.ProxyCachingConfiguration$$EnhancerBySpringCGLIB$$5378b1bd] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 13:42:26.663 [main] INFO  org.xnio -XNIO version 3.3.8.Final
2018-08-24 13:42:26.677 [main] INFO  org.xnio.nio -XNIO NIO Implementation Version 3.3.8.Final
2018-08-24 13:42:26.839 [main] WARN  io.undertow.websockets.jsr -UT026009: XNIO worker was not set on WebSocketDeploymentInfo, the default worker will be used
2018-08-24 13:42:26.840 [main] WARN  io.undertow.websockets.jsr -UT026010: Buffer pool was not set on WebSocketDeploymentInfo, the default pool will be used
2018-08-24 13:42:26.883 [main] INFO  io.undertow.servlet -Initializing Spring embedded WebApplicationContext
2018-08-24 13:42:26.884 [main] INFO  org.springframework.web.context.ContextLoader -Root WebApplicationContext: initialization completed in 9990 ms
2018-08-24 13:42:27.439 [main] INFO  o.s.boot.web.servlet.FilterRegistrationBean -Mapping filter: 'metricsFilter' to: [/*]
2018-08-24 13:42:27.440 [main] INFO  o.s.boot.web.servlet.FilterRegistrationBean -Mapping filter: 'characterEncodingFilter' to: [/*]
2018-08-24 13:42:27.440 [main] INFO  o.s.boot.web.servlet.FilterRegistrationBean -Mapping filter: 'springSessionRepositoryFilter' to: [/*]
2018-08-24 13:42:27.440 [main] INFO  o.s.boot.web.servlet.FilterRegistrationBean -Mapping filter: 'webRequestLoggingFilter' to: [/*]
2018-08-24 13:42:27.440 [main] INFO  o.s.boot.web.servlet.FilterRegistrationBean -Mapping filter: 'delegatingFilterProxy' to urls: [/*]
2018-08-24 13:42:27.440 [main] INFO  o.s.boot.web.servlet.FilterRegistrationBean -Mapping filter: 'xssFilter' to urls: [/*]
2018-08-24 13:42:27.441 [main] INFO  o.s.boot.web.servlet.FilterRegistrationBean -Mapping filter: 'shiroFilter' to: [/*]
2018-08-24 13:42:27.441 [main] INFO  o.s.boot.web.servlet.FilterRegistrationBean -Mapping filter: 'applicationContextIdFilter' to: [/*]
2018-08-24 13:42:27.441 [main] INFO  o.s.boot.web.servlet.ServletRegistrationBean -Mapping servlet: 'dispatcherServlet' to [/]
2018-08-24 13:42:29.241 [main] INFO  org.activiti.engine.impl.ProcessEngineImpl -ProcessEngine default created
2018-08-24 13:42:29.242 [main] INFO  o.a.e.impl.asyncexecutor.AbstractAsyncJobExecutor -Starting up the default async job executor [org.activiti.spring.SpringAsyncExecutor].
2018-08-24 13:42:29.244 [Thread-3] INFO  o.a.e.i.asyncexecutor.AcquireAsyncJobsDueRunnable -starting to acquire async jobs due
2018-08-24 13:42:29.243 [Thread-2] INFO  o.a.e.impl.asyncexecutor.AcquireTimerJobsRunnable -starting to acquire async jobs due
2018-08-24 13:42:29.393 [main] INFO  o.activiti.engine.impl.bpmn.deployer.BpmnDeployer -Processing resource D:\workspace\build-cloud\build-cloud-admin\target\classes\processes\puplansum.bpmn
2018-08-24 13:42:30.513 [main] INFO  o.activiti.engine.impl.bpmn.deployer.BpmnDeployer -Processing resource D:\workspace\build-cloud\build-cloud-admin\target\classes\processes\pustockout.bpmn
2018-08-24 13:42:30.627 [main] INFO  o.activiti.engine.impl.bpmn.deployer.BpmnDeployer -Processing resource D:\workspace\build-cloud\build-cloud-admin\target\classes\processes\putake.bpmn
2018-08-24 13:42:30.746 [main] INFO  o.activiti.engine.impl.bpmn.deployer.BpmnDeployer -Processing resource D:\workspace\build-cloud\build-cloud-admin\target\classes\processes\procon.bpmn
2018-08-24 13:42:30.847 [main] INFO  o.activiti.engine.impl.bpmn.deployer.BpmnDeployer -Processing resource D:\workspace\build-cloud\build-cloud-admin\target\classes\processes\puorder.bpmn
2018-08-24 13:42:30.947 [main] INFO  o.activiti.engine.impl.bpmn.deployer.BpmnDeployer -Processing resource D:\workspace\build-cloud\build-cloud-admin\target\classes\processes\conlabor.bpmn
2018-08-24 13:42:31.047 [main] INFO  o.activiti.engine.impl.bpmn.deployer.BpmnDeployer -Processing resource D:\workspace\build-cloud\build-cloud-admin\target\classes\processes\proplan.bpmn
2018-08-24 13:42:31.164 [main] INFO  o.activiti.engine.impl.bpmn.deployer.BpmnDeployer -Processing resource D:\workspace\build-cloud\build-cloud-admin\target\classes\processes\pustockin.bpmn
2018-08-24 13:42:31.290 [main] INFO  o.activiti.engine.impl.bpmn.deployer.BpmnDeployer -Processing resource D:\workspace\build-cloud\build-cloud-admin\target\classes\processes\pucon.bpmn
2018-08-24 13:42:31.395 [main] INFO  o.activiti.engine.impl.bpmn.deployer.BpmnDeployer -Processing resource D:\workspace\build-cloud\build-cloud-admin\target\classes\processes\puplan.bpmn
2018-08-24 13:42:33.627 [main] INFO  com.build.cloud.common.utils.SpringContextUtils -注入ApplicationContext到SpringContextHolder：{}org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@333d4a8c: startup date [Fri Aug 24 13:42:16 CST 2018]; root of context hierarchy
2018-08-24 13:42:37.307 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/act/activity/start],methods=[POST]}" onto public java.lang.String com.build.cloud.common.activity.controller.ActivityController.start(java.lang.String)
2018-08-24 13:42:37.308 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/act/activity/v1/selectHisTask],methods=[GET]}" onto public com.build.cloud.core.base.controller.Result com.build.cloud.common.activity.controller.ActivityController.findHistoryActivitiImpl(java.lang.String)
